instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_celsius,atemp_celsius,hum_percent,windspeed_kmh,temp_bin,humidity_bin,is_weekend,month,year,windspeed_bin,time_period
3333,2011-05-23,summer,2011,5,18,0,Tuesday,1,1,0.7,0.6667,0.74,0.2836,68,385,453,28.7,33.335,74.0,19.0012,20-30°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3334,2011-05-23,summer,2011,5,19,0,Tuesday,1,1,0.7,0.6667,0.74,0.2239,56,302,358,28.7,33.335,74.0,15.001299999999999,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3335,2011-05-23,summer,2011,5,20,0,Tuesday,1,1,0.64,0.5758,0.83,0.2239,39,271,310,26.240000000000002,28.79,83.0,15.001299999999999,20-30°C,75-100%,False,5,2011,0-10 kmh,Evening (18-24)
3336,2011-05-23,summer,2011,5,21,0,Tuesday,1,1,0.64,0.5758,0.89,0.2239,33,155,188,26.240000000000002,28.79,89.0,15.001299999999999,20-30°C,75-100%,False,5,2011,0-10 kmh,Evening (18-24)
3337,2011-05-23,summer,2011,5,22,0,Tuesday,1,1,0.62,0.5455,0.94,0.2239,25,106,131,25.419999999999998,27.275,94.0,15.001299999999999,20-30°C,75-100%,False,5,2011,0-10 kmh,Evening (18-24)
3338,2011-05-23,summer,2011,5,23,0,Tuesday,1,2,0.62,0.5606,0.88,0.194,19,53,72,25.419999999999998,28.03,88.0,12.998000000000001,20-30°C,75-100%,False,5,2011,0-10 kmh,Evening (18-24)
3339,2011-05-24,summer,2011,5,0,0,Wednesday,1,2,0.6,0.5152,0.94,0.194,12,23,35,24.599999999999998,25.759999999999998,94.0,12.998000000000001,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3340,2011-05-24,summer,2011,5,1,0,Wednesday,1,2,0.6,0.5152,0.94,0.1642,6,9,15,24.599999999999998,25.759999999999998,94.0,11.0014,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3341,2011-05-24,summer,2011,5,2,0,Wednesday,1,2,0.6,0.5152,0.94,0.194,2,8,10,24.599999999999998,25.759999999999998,94.0,12.998000000000001,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3342,2011-05-24,summer,2011,5,3,0,Wednesday,1,2,0.58,0.5455,0.94,0.1045,0,2,2,23.779999999999998,27.275,94.0,7.0015,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3343,2011-05-24,summer,2011,5,4,0,Wednesday,1,1,0.6,0.5455,0.88,0.1045,1,3,4,24.599999999999998,27.275,88.0,7.0015,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3344,2011-05-24,summer,2011,5,5,0,Wednesday,1,2,0.58,0.5455,0.94,0.2537,2,22,24,23.779999999999998,27.275,94.0,16.997899999999998,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3345,2011-05-24,summer,2011,5,6,0,Wednesday,1,2,0.58,0.5455,0.94,0.194,10,102,112,23.779999999999998,27.275,94.0,12.998000000000001,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3346,2011-05-24,summer,2011,5,7,0,Wednesday,1,3,0.64,0.5909,0.78,0.194,26,288,314,26.240000000000002,29.544999999999998,78.0,12.998000000000001,20-30°C,75-100%,False,5,2011,0-10 kmh,Morning (6-12)
3347,2011-05-24,summer,2011,5,8,0,Wednesday,1,3,0.62,0.5758,0.83,0.2239,31,403,434,25.419999999999998,28.79,83.0,15.001299999999999,20-30°C,75-100%,False,5,2011,0-10 kmh,Morning (6-12)
3348,2011-05-24,summer,2011,5,9,0,Wednesday,1,2,0.64,0.6061,0.73,0.194,27,111,138,26.240000000000002,30.305,73.0,12.998000000000001,20-30°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3349,2011-05-24,summer,2011,5,10,0,Wednesday,1,1,0.7,0.6515,0.61,0.3284,18,90,108,28.7,32.574999999999996,61.0,22.0028,20-30°C,50-75%,False,5,2011,20-30 kmh,Morning (6-12)
3350,2011-05-24,summer,2011,5,11,0,Wednesday,1,1,0.74,0.6667,0.51,0.2239,33,142,175,30.34,33.335,51.0,15.001299999999999,30-40°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3351,2011-05-24,summer,2011,5,12,0,Wednesday,1,1,0.76,0.6818,0.45,0.3881,41,129,170,31.16,34.089999999999996,45.0,26.0027,30-40°C,25-50%,False,5,2011,20-30 kmh,Morning (6-12)
3352,2011-05-24,summer,2011,5,13,0,Wednesday,1,1,0.78,0.697,0.46,0.2537,38,152,190,31.98,34.849999999999994,46.0,16.997899999999998,30-40°C,25-50%,False,5,2011,0-10 kmh,Afternoon (12-18)
3353,2011-05-24,summer,2011,5,14,0,Wednesday,1,1,0.78,0.697,0.46,0.2836,27,126,153,31.98,34.849999999999994,46.0,19.0012,30-40°C,25-50%,False,5,2011,0-10 kmh,Afternoon (12-18)
3354,2011-05-24,summer,2011,5,15,0,Wednesday,1,3,0.74,0.6818,0.55,0.4179,59,129,188,30.34,34.089999999999996,55.00000000000001,27.999299999999998,30-40°C,50-75%,False,5,2011,20-30 kmh,Afternoon (12-18)
3355,2011-05-24,summer,2011,5,16,0,Wednesday,1,1,0.66,0.6212,0.69,0.194,52,225,277,27.060000000000002,31.06,69.0,12.998000000000001,20-30°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3356,2011-05-24,summer,2011,5,17,0,Wednesday,1,1,0.7,0.6515,0.61,0.1045,56,492,548,28.7,32.574999999999996,61.0,7.0015,20-30°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3357,2011-05-24,summer,2011,5,18,0,Wednesday,1,1,0.7,0.6515,0.7,0.194,74,490,564,28.7,32.574999999999996,70.0,12.998000000000001,20-30°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3358,2011-05-24,summer,2011,5,19,0,Wednesday,1,1,0.66,0.6212,0.74,0.194,45,310,355,27.060000000000002,31.06,74.0,12.998000000000001,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3359,2011-05-24,summer,2011,5,20,0,Wednesday,1,1,0.66,0.6212,0.74,0.0896,39,241,280,27.060000000000002,31.06,74.0,6.0032,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3360,2011-05-24,summer,2011,5,21,0,Wednesday,1,1,0.64,0.5909,0.78,0.0896,21,168,189,26.240000000000002,29.544999999999998,78.0,6.0032,20-30°C,75-100%,False,5,2011,0-10 kmh,Evening (18-24)
3361,2011-05-24,summer,2011,5,22,0,Wednesday,1,3,0.62,0.5606,0.88,0.2239,26,115,141,25.419999999999998,28.03,88.0,15.001299999999999,20-30°C,75-100%,False,5,2011,0-10 kmh,Evening (18-24)
3362,2011-05-24,summer,2011,5,23,0,Wednesday,1,3,0.66,0.6212,0.74,0.1642,13,53,66,27.060000000000002,31.06,74.0,11.0014,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3363,2011-05-25,summer,2011,5,0,0,Thursday,1,3,0.6,0.5606,0.83,0.2239,3,32,35,24.599999999999998,28.03,83.0,15.001299999999999,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3364,2011-05-25,summer,2011,5,1,0,Thursday,1,3,0.58,0.5455,0.83,0.194,6,2,8,23.779999999999998,27.275,83.0,12.998000000000001,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3365,2011-05-25,summer,2011,5,2,0,Thursday,1,2,0.56,0.5303,0.94,0.0,0,8,8,22.96,26.515,94.0,0.0,20-30°C,75-100%,False,5,2011,,Night (0-6)
3366,2011-05-25,summer,2011,5,3,0,Thursday,1,1,0.54,0.5152,1.0,0.1343,0,9,9,22.14,25.759999999999998,100.0,8.9981,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3367,2011-05-25,summer,2011,5,4,0,Thursday,1,1,0.54,0.5152,1.0,0.1045,0,3,3,22.14,25.759999999999998,100.0,7.0015,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3368,2011-05-25,summer,2011,5,5,0,Thursday,1,1,0.56,0.5303,0.88,0.0896,2,23,25,22.96,26.515,88.0,6.0032,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3369,2011-05-25,summer,2011,5,6,0,Thursday,1,1,0.56,0.5303,0.94,0.0896,4,113,117,22.96,26.515,94.0,6.0032,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3370,2011-05-25,summer,2011,5,7,0,Thursday,1,1,0.62,0.5909,0.73,0.1343,29,284,313,25.419999999999998,29.544999999999998,73.0,8.9981,20-30°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3371,2011-05-25,summer,2011,5,8,0,Thursday,1,1,0.64,0.6061,0.69,0.2239,36,495,531,26.240000000000002,30.305,69.0,15.001299999999999,20-30°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3372,2011-05-25,summer,2011,5,9,0,Thursday,1,1,0.68,0.6364,0.65,0.0896,27,207,234,27.880000000000003,31.819999999999997,65.0,6.0032,20-30°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3373,2011-05-25,summer,2011,5,10,0,Thursday,1,1,0.7,0.6515,0.61,0.0896,30,105,135,28.7,32.574999999999996,61.0,6.0032,20-30°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3374,2011-05-25,summer,2011,5,11,0,Thursday,1,1,0.74,0.6667,0.51,0.0896,36,104,140,30.34,33.335,51.0,6.0032,30-40°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3375,2011-05-25,summer,2011,5,12,0,Thursday,1,1,0.74,0.6818,0.55,0.1343,32,178,210,30.34,34.089999999999996,55.00000000000001,8.9981,30-40°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3376,2011-05-25,summer,2011,5,13,0,Thursday,1,1,0.74,0.6818,0.55,0.1343,39,163,202,30.34,34.089999999999996,55.00000000000001,8.9981,30-40°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3377,2011-05-25,summer,2011,5,14,0,Thursday,1,1,0.74,0.6818,0.55,0.1642,47,121,168,30.34,34.089999999999996,55.00000000000001,11.0014,30-40°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3378,2011-05-25,summer,2011,5,15,0,Thursday,1,1,0.76,0.697,0.52,0.2537,37,145,182,31.16,34.849999999999994,52.0,16.997899999999998,30-40°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3379,2011-05-25,summer,2011,5,16,0,Thursday,1,1,0.74,0.6667,0.51,0.2836,61,238,299,30.34,33.335,51.0,19.0012,30-40°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3380,2011-05-25,summer,2011,5,17,0,Thursday,1,1,0.74,0.6667,0.51,0.2239,77,524,601,30.34,33.335,51.0,15.001299999999999,30-40°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3381,2011-05-25,summer,2011,5,18,0,Thursday,1,1,0.72,0.6667,0.58,0.2239,66,451,517,29.52,33.335,57.99999999999999,15.001299999999999,20-30°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3382,2011-05-25,summer,2011,5,19,0,Thursday,1,1,0.7,0.6515,0.61,0.1343,73,332,405,28.7,32.574999999999996,61.0,8.9981,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3383,2011-05-25,summer,2011,5,20,0,Thursday,1,1,0.7,0.6515,0.61,0.1642,56,284,340,28.7,32.574999999999996,61.0,11.0014,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3384,2011-05-25,summer,2011,5,21,0,Thursday,1,1,0.66,0.6212,0.69,0.1343,33,203,236,27.060000000000002,31.06,69.0,8.9981,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3385,2011-05-25,summer,2011,5,22,0,Thursday,1,1,0.66,0.6212,0.69,0.2537,34,140,174,27.060000000000002,31.06,69.0,16.997899999999998,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3386,2011-05-25,summer,2011,5,23,0,Thursday,1,1,0.64,0.6061,0.73,0.1343,12,74,86,26.240000000000002,30.305,73.0,8.9981,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3387,2011-05-26,summer,2011,5,0,0,Friday,1,1,0.64,0.6061,0.73,0.1343,11,34,45,26.240000000000002,30.305,73.0,8.9981,20-30°C,50-75%,False,5,2011,0-10 kmh,Night (0-6)
3388,2011-05-26,summer,2011,5,1,0,Friday,1,1,0.64,0.6061,0.73,0.1343,3,13,16,26.240000000000002,30.305,73.0,8.9981,20-30°C,50-75%,False,5,2011,0-10 kmh,Night (0-6)
3389,2011-05-26,summer,2011,5,2,0,Friday,1,1,0.62,0.5758,0.83,0.1045,7,7,14,25.419999999999998,28.79,83.0,7.0015,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3390,2011-05-26,summer,2011,5,3,0,Friday,1,1,0.6,0.5455,0.88,0.0896,0,4,4,24.599999999999998,27.275,88.0,6.0032,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3391,2011-05-26,summer,2011,5,4,0,Friday,1,1,0.6,0.5455,0.88,0.0,0,2,2,24.599999999999998,27.275,88.0,0.0,20-30°C,75-100%,False,5,2011,,Night (0-6)
3392,2011-05-26,summer,2011,5,5,0,Friday,1,2,0.6,0.5455,0.88,0.0896,2,25,27,24.599999999999998,27.275,88.0,6.0032,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3393,2011-05-26,summer,2011,5,6,0,Friday,1,2,0.6,0.5,1.0,0.0896,4,94,98,24.599999999999998,25.0,100.0,6.0032,20-30°C,75-100%,False,5,2011,0-10 kmh,Night (0-6)
3394,2011-05-26,summer,2011,5,7,0,Friday,1,2,0.62,0.5455,0.94,0.2537,16,270,286,25.419999999999998,27.275,94.0,16.997899999999998,20-30°C,75-100%,False,5,2011,0-10 kmh,Morning (6-12)
3395,2011-05-26,summer,2011,5,8,0,Friday,1,2,0.66,0.6061,0.83,0.1642,31,458,489,27.060000000000002,30.305,83.0,11.0014,20-30°C,75-100%,False,5,2011,0-10 kmh,Morning (6-12)
3396,2011-05-26,summer,2011,5,9,0,Friday,1,1,0.72,0.6818,0.7,0.1642,22,194,216,29.52,34.089999999999996,70.0,11.0014,20-30°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3397,2011-05-26,summer,2011,5,10,0,Friday,1,1,0.7,0.6667,0.74,0.2836,49,94,143,28.7,33.335,74.0,19.0012,20-30°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3398,2011-05-26,summer,2011,5,11,0,Friday,1,1,0.74,0.697,0.66,0.2239,36,124,160,30.34,34.849999999999994,66.0,15.001299999999999,30-40°C,50-75%,False,5,2011,0-10 kmh,Morning (6-12)
3399,2011-05-26,summer,2011,5,12,0,Friday,1,1,0.78,0.7424,0.59,0.3284,53,141,194,31.98,37.12,59.0,22.0028,30-40°C,50-75%,False,5,2011,20-30 kmh,Morning (6-12)
3400,2011-05-26,summer,2011,5,13,0,Friday,1,1,0.82,0.7727,0.52,0.2836,52,145,197,33.62,38.635000000000005,52.0,19.0012,30-40°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3401,2011-05-26,summer,2011,5,14,0,Friday,1,1,0.82,0.7727,0.52,0.2836,44,145,189,33.62,38.635000000000005,52.0,19.0012,30-40°C,50-75%,False,5,2011,0-10 kmh,Afternoon (12-18)
3402,2011-05-26,summer,2011,5,15,0,Friday,1,2,0.82,0.7576,0.46,0.2836,40,101,141,33.62,37.88,46.0,19.0012,30-40°C,25-50%,False,5,2011,0-10 kmh,Afternoon (12-18)
3403,2011-05-26,summer,2011,5,16,0,Friday,1,2,0.8,0.7424,0.49,0.3582,58,233,291,32.800000000000004,37.12,49.0,23.9994,30-40°C,25-50%,False,5,2011,20-30 kmh,Afternoon (12-18)
3404,2011-05-26,summer,2011,5,17,0,Friday,1,1,0.8,0.7273,0.46,0.2836,49,445,494,32.800000000000004,36.364999999999995,46.0,19.0012,30-40°C,25-50%,False,5,2011,0-10 kmh,Afternoon (12-18)
3405,2011-05-26,summer,2011,5,18,0,Friday,1,1,0.8,0.7273,0.46,0.3284,74,404,478,32.800000000000004,36.364999999999995,46.0,22.0028,30-40°C,25-50%,False,5,2011,20-30 kmh,Afternoon (12-18)
3406,2011-05-26,summer,2011,5,19,0,Friday,1,1,0.78,0.697,0.46,0.3284,67,311,378,31.98,34.849999999999994,46.0,22.0028,30-40°C,25-50%,False,5,2011,20-30 kmh,Evening (18-24)
3407,2011-05-26,summer,2011,5,20,0,Friday,1,1,0.72,0.6667,0.58,0.1642,55,267,322,29.52,33.335,57.99999999999999,11.0014,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3408,2011-05-26,summer,2011,5,21,0,Friday,1,1,0.72,0.6818,0.62,0.0896,45,178,223,29.52,34.089999999999996,62.0,6.0032,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3409,2011-05-26,summer,2011,5,22,0,Friday,1,1,0.7,0.6515,0.65,0.1343,23,157,180,28.7,32.574999999999996,65.0,8.9981,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3410,2011-05-26,summer,2011,5,23,0,Friday,1,1,0.7,0.6515,0.65,0.194,17,73,90,28.7,32.574999999999996,65.0,12.998000000000001,20-30°C,50-75%,False,5,2011,0-10 kmh,Evening (18-24)
3411,2011-05-27,summer,2011,5,0,0,Saturday,1,1,0.68,0.6364,0.69,0.2537,14,55,69,27.880000000000003,31.819999999999997,69.0,16.997899999999998,20-30°C,50-75%,True,5,2011,0-10 kmh,Night (0-6)
3412,2011-05-27,summer,2011,5,1,0,Saturday,1,1,0.7,0.6515,0.58,0.2985,14,36,50,28.7,32.574999999999996,57.99999999999999,19.999499999999998,20-30°C,50-75%,True,5,2011,0-10 kmh,Night (0-6)
3413,2011-05-27,summer,2011,5,2,0,Saturday,1,1,0.68,0.6364,0.61,0.2239,6,12,18,27.880000000000003,31.819999999999997,61.0,15.001299999999999,20-30°C,50-75%,True,5,2011,0-10 kmh,Night (0-6)
3414,2011-05-27,summer,2011,5,3,0,Saturday,1,1,0.66,0.6212,0.65,0.0896,1,11,12,27.060000000000002,31.06,65.0,6.0032,20-30°C,50-75%,True,5,2011,0-10 kmh,Night (0-6)
3415,2011-05-27,summer,2011,5,4,0,Saturday,1,1,0.64,0.6061,0.69,0.1343,2,5,7,26.240000000000002,30.305,69.0,8.9981,20-30°C,50-75%,True,5,2011,0-10 kmh,Night (0-6)
3416,2011-05-27,summer,2011,5,5,0,Saturday,1,1,0.64,0.6061,0.65,0.2836,2,29,31,26.240000000000002,30.305,65.0,19.0012,20-30°C,50-75%,True,5,2011,0-10 kmh,Night (0-6)
3417,2011-05-27,summer,2011,5,6,0,Saturday,1,1,0.64,0.6061,0.69,0.0896,8,73,81,26.240000000000002,30.305,69.0,6.0032,20-30°C,50-75%,True,5,2011,0-10 kmh,Night (0-6)
3418,2011-05-27,summer,2011,5,7,0,Saturday,1,1,0.64,0.6061,0.73,0.1642,20,229,249,26.240000000000002,30.305,73.0,11.0014,20-30°C,50-75%,True,5,2011,0-10 kmh,Morning (6-12)
3419,2011-05-27,summer,2011,5,8,0,Saturday,1,1,0.66,0.6212,0.74,0.2836,25,393,418,27.060000000000002,31.06,74.0,19.0012,20-30°C,50-75%,True,5,2011,0-10 kmh,Morning (6-12)
3420,2011-05-27,summer,2011,5,9,0,Saturday,1,1,0.7,0.6515,0.65,0.2836,37,190,227,28.7,32.574999999999996,65.0,19.0012,20-30°C,50-75%,True,5,2011,0-10 kmh,Morning (6-12)
3421,2011-05-27,summer,2011,5,10,0,Saturday,1,1,0.72,0.6667,0.54,0.3881,42,111,153,29.52,33.335,54.0,26.0027,20-30°C,50-75%,True,5,2011,20-30 kmh,Morning (6-12)
3422,2011-05-27,summer,2011,5,11,0,Saturday,1,2,0.74,0.6818,0.55,0.3284,40,126,166,30.34,34.089999999999996,55.00000000000001,22.0028,30-40°C,50-75%,True,5,2011,20-30 kmh,Morning (6-12)
3423,2011-05-27,summer,2011,5,12,0,Saturday,1,2,0.76,0.697,0.55,0.2985,53,190,243,31.16,34.849999999999994,55.00000000000001,19.999499999999998,30-40°C,50-75%,True,5,2011,0-10 kmh,Morning (6-12)
3424,2011-05-27,summer,2011,5,13,0,Saturday,1,1,0.74,0.6818,0.58,0.194,51,158,209,30.34,34.089999999999996,57.99999999999999,12.998000000000001,30-40°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3425,2011-05-27,summer,2011,5,14,0,Saturday,1,1,0.76,0.697,0.55,0.2537,51,188,239,31.16,34.849999999999994,55.00000000000001,16.997899999999998,30-40°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3426,2011-05-27,summer,2011,5,15,0,Saturday,1,1,0.78,0.7121,0.49,0.2836,98,258,356,31.98,35.605,49.0,19.0012,30-40°C,25-50%,True,5,2011,0-10 kmh,Afternoon (12-18)
3427,2011-05-27,summer,2011,5,16,0,Saturday,1,2,0.76,0.697,0.55,0.3881,63,356,419,31.16,34.849999999999994,55.00000000000001,26.0027,30-40°C,50-75%,True,5,2011,20-30 kmh,Afternoon (12-18)
3428,2011-05-27,summer,2011,5,17,0,Saturday,1,1,0.74,0.6818,0.58,0.3881,77,414,491,30.34,34.089999999999996,57.99999999999999,26.0027,30-40°C,50-75%,True,5,2011,20-30 kmh,Afternoon (12-18)
3429,2011-05-27,summer,2011,5,18,0,Saturday,1,2,0.72,0.6818,0.62,0.2985,89,310,399,29.52,34.089999999999996,62.0,19.999499999999998,20-30°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3430,2011-05-27,summer,2011,5,19,0,Saturday,1,3,0.6,0.5758,0.78,0.2537,69,210,279,24.599999999999998,28.79,78.0,16.997899999999998,20-30°C,75-100%,True,5,2011,0-10 kmh,Evening (18-24)
3431,2011-05-27,summer,2011,5,20,0,Saturday,1,2,0.62,0.5909,0.73,0.2239,24,120,144,25.419999999999998,29.544999999999998,73.0,15.001299999999999,20-30°C,50-75%,True,5,2011,0-10 kmh,Evening (18-24)
3432,2011-05-27,summer,2011,5,21,0,Saturday,1,1,0.6,0.5606,0.83,0.1045,37,114,151,24.599999999999998,28.03,83.0,7.0015,20-30°C,75-100%,True,5,2011,0-10 kmh,Evening (18-24)
3433,2011-05-27,summer,2011,5,22,0,Saturday,1,1,0.6,0.5758,0.78,0.1343,25,116,141,24.599999999999998,28.79,78.0,8.9981,20-30°C,75-100%,True,5,2011,0-10 kmh,Evening (18-24)
3434,2011-05-27,summer,2011,5,23,0,Saturday,1,1,0.58,0.5455,0.88,0.1343,23,104,127,23.779999999999998,27.275,88.0,8.9981,20-30°C,75-100%,True,5,2011,0-10 kmh,Evening (18-24)
3435,2011-05-28,summer,2011,5,0,0,Sunday,0,1,0.58,0.5455,0.88,0.1343,15,79,94,23.779999999999998,27.275,88.0,8.9981,20-30°C,75-100%,True,5,2011,0-10 kmh,Night (0-6)
3436,2011-05-28,summer,2011,5,1,0,Sunday,0,1,0.58,0.5455,0.88,0.194,8,47,55,23.779999999999998,27.275,88.0,12.998000000000001,20-30°C,75-100%,True,5,2011,0-10 kmh,Night (0-6)
3437,2011-05-28,summer,2011,5,2,0,Sunday,0,1,0.56,0.5303,0.94,0.194,13,35,48,22.96,26.515,94.0,12.998000000000001,20-30°C,75-100%,True,5,2011,0-10 kmh,Night (0-6)
3438,2011-05-28,summer,2011,5,3,0,Sunday,0,1,0.56,0.5303,0.88,0.2239,2,13,15,22.96,26.515,88.0,15.001299999999999,20-30°C,75-100%,True,5,2011,0-10 kmh,Night (0-6)
3439,2011-05-28,summer,2011,5,4,0,Sunday,0,1,0.56,0.5303,0.88,0.2537,0,4,4,22.96,26.515,88.0,16.997899999999998,20-30°C,75-100%,True,5,2011,0-10 kmh,Night (0-6)
3440,2011-05-28,summer,2011,5,5,0,Sunday,0,1,0.56,0.5303,0.88,0.2239,4,3,7,22.96,26.515,88.0,15.001299999999999,20-30°C,75-100%,True,5,2011,0-10 kmh,Night (0-6)
3441,2011-05-28,summer,2011,5,6,0,Sunday,0,1,0.58,0.5455,0.83,0.2537,3,16,19,23.779999999999998,27.275,83.0,16.997899999999998,20-30°C,75-100%,True,5,2011,0-10 kmh,Night (0-6)
3442,2011-05-28,summer,2011,5,7,0,Sunday,0,1,0.6,0.5606,0.83,0.2537,17,33,50,24.599999999999998,28.03,83.0,16.997899999999998,20-30°C,75-100%,True,5,2011,0-10 kmh,Morning (6-12)
3443,2011-05-28,summer,2011,5,8,0,Sunday,0,1,0.62,0.5909,0.78,0.194,27,75,102,25.419999999999998,29.544999999999998,78.0,12.998000000000001,20-30°C,75-100%,True,5,2011,0-10 kmh,Morning (6-12)
3444,2011-05-28,summer,2011,5,9,0,Sunday,0,1,0.64,0.6061,0.73,0.2537,61,116,177,26.240000000000002,30.305,73.0,16.997899999999998,20-30°C,50-75%,True,5,2011,0-10 kmh,Morning (6-12)
3445,2011-05-28,summer,2011,5,10,0,Sunday,0,1,0.7,0.6515,0.65,0.2239,110,166,276,28.7,32.574999999999996,65.0,15.001299999999999,20-30°C,50-75%,True,5,2011,0-10 kmh,Morning (6-12)
3446,2011-05-28,summer,2011,5,11,0,Sunday,0,1,0.7,0.6515,0.65,0.2239,171,178,349,28.7,32.574999999999996,65.0,15.001299999999999,20-30°C,50-75%,True,5,2011,0-10 kmh,Morning (6-12)
3447,2011-05-28,summer,2011,5,12,0,Sunday,0,1,0.72,0.6667,0.58,0.2537,145,213,358,29.52,33.335,57.99999999999999,16.997899999999998,20-30°C,50-75%,True,5,2011,0-10 kmh,Morning (6-12)
3448,2011-05-28,summer,2011,5,13,0,Sunday,0,1,0.72,0.6818,0.62,0.2239,168,217,385,29.52,34.089999999999996,62.0,15.001299999999999,20-30°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3449,2011-05-28,summer,2011,5,14,0,Sunday,0,1,0.74,0.6818,0.58,0.2239,172,210,382,30.34,34.089999999999996,57.99999999999999,15.001299999999999,30-40°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3450,2011-05-28,summer,2011,5,15,0,Sunday,0,1,0.74,0.6818,0.55,0.2239,187,187,374,30.34,34.089999999999996,55.00000000000001,15.001299999999999,30-40°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3451,2011-05-28,summer,2011,5,16,0,Sunday,0,1,0.76,0.697,0.55,0.2836,201,201,402,31.16,34.849999999999994,55.00000000000001,19.0012,30-40°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3452,2011-05-28,summer,2011,5,17,0,Sunday,0,1,0.74,0.6818,0.55,0.2985,180,161,341,30.34,34.089999999999996,55.00000000000001,19.999499999999998,30-40°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3453,2011-05-28,summer,2011,5,18,0,Sunday,0,1,0.72,0.6818,0.62,0.2537,173,212,385,29.52,34.089999999999996,62.0,16.997899999999998,20-30°C,50-75%,True,5,2011,0-10 kmh,Afternoon (12-18)
3454,2011-05-28,summer,2011,5,19,0,Sunday,0,1,0.7,0.6515,0.65,0.194,99,153,252,28.7,32.574999999999996,65.0,12.998000000000001,20-30°C,50-75%,True,5,2011,0-10 kmh,Evening (18-24)
3455,2011-05-28,summer,2011,5,20,0,Sunday,0,1,0.7,0.6515,0.65,0.2239,68,128,196,28.7,32.574999999999996,65.0,15.001299999999999,20-30°C,50-75%,True,5,2011,0-10 kmh,Evening (18-24)
